,월,일,시간,유동인구수,유동인구수,유동인구수,유동인구수,유동인구수,유동인구수,유동인구수,유동인구수,유동인구수,유동인구수,유동인구수,유동인구수
성별,,,,남성,남성,남성,남성,남성,남성,여성,여성,여성,여성,여성,여성
4990,8,24,23,713790,779120,759480,717440,455940,308350,694480,740250,768820,765310,504780,427800
4991,8,25,0,708170,776510,757900,716130,454710,307560,688440,738430,767960,764670,504300,427250
4992,8,25,1,706230,774860,756570,714770,453120,306400,686820,737490,767130,763950,503710,426240
4993,8,25,2,703480,772620,754930,712850,451340,304390,685500,736170,765950,763070,502800,424990
4994,8,25,3,698920,770450,752710,710620,448730,301980,684210,734930,764510,761400,501220,422790
4995,8,25,4,696870,767810,749140,706940,446020,300020,682850,733510,762620,759210,499210,421000
4996,8,25,5,694510,764360,744140,700300,443250,299140,681520,731520,760130,756290,497430,419920
4997,8,25,6,615380,659320,632740,593060,377710,256990,599690,626180,651700,648520,426580,358300
4998,8,25,7,623240,667840,643500,600610,381500,261340,607170,636100,662700,656300,432570,364490
4999,8,25,8,637380,682460,661600,615300,389910,268820,620720,651670,681630,672320,444000,374920
5000,8,25,9,649510,698590,679920,625880,397500,276690,636460,670900,702500,687820,455800,387570
5001,8,25,10,660370,714710,695320,633140,403320,283300,651020,690710,721450,700530,466740,400660
5002,8,25,11,672680,728900,706900,638360,405310,285760,667320,706370,733730,707070,470560,404680
5003,8,25,12,685740,739400,715610,643430,407940,287620,685970,718280,743020,712100,473120,406790
5004,8,25,13,696280,747640,723320,650630,411740,289900,700650,726150,749460,716940,475910,408460
5005,8,25,14,704490,754460,730120,658690,416510,291870,710330,732070,755110,722100,479130,409620
5006,8,25,15,710700,760380,736590,666890,421500,293020,718050,737380,759270,727800,482660,409480
5007,8,25,16,714490,766100,743360,676070,427410,294590,723760,742250,763740,734030,486060,409980
5008,8,25,17,717120,771900,750340,685680,433710,296100,727000,747900,767240,741170,489910,410630
5009,8,25,18,717300,776600,756060,696300,441530,299050,726730,752310,771030,748920,495480,412490
5010,8,25,19,716480,781150,762160,706450,448790,301130,725850,757160,775920,758340,501600,415100
5011,8,25,20,714550,784340,769240,716300,454550,302600,723100,760930,780960,767890,506460,416890
5012,8,25,21,709160,786990,774250,723210,458250,303260,715660,763280,784720,773210,509180,417530
5013,8,25,22,702030,787620,777940,726710,459940,303400,707150,764240,786140,776390,510750,417690
5014,8,25,23,695320,787570,780370,729310,460580,303400,699620,765140,787480,778010,511380,418040
5015,8,26,0,694160,791010,783490,730430,461330,303620,697810,767980,790320,780200,512590,418180
5016,8,26,1,692730,790210,782740,729310,460140,302420,697110,767360,790110,779820,512340,417430
5017,8,26,2,690650,789100,781430,727680,458210,300690,696670,766660,789430,778940,511470,416320
5018,8,26,3,686360,787590,779800,725430,455730,298320,695780,765810,788180,777580,509970,414290
5019,8,26,4,684600,786100,778080,723470,453950,296860,695030,764910,786770,776230,509080,413070
5020,8,26,5,683880,786430,780240,723930,453170,297310,695020,764590,786510,775440,509320,413570
5021,8,26,6,685400,795670,797870,730480,452030,299180,699520,771510,792300,777960,511210,415900
5022,8,26,7,696510,829980,835520,742930,452290,302210,728330,803790,813030,787210,515290,420200
5023,8,26,8,711670,862100,864250,751840,454180,306140,771050,845130,836580,801580,522680,426620
5024,8,26,9,721930,880380,884940,762880,461120,315730,790840,868400,858130,818460,534590,443220
5025,8,26,10,724600,884190,889740,764000,461520,318840,796860,875810,865030,821950,537590,447850
5026,8,26,11,727720,884600,888690,761100,460770,320020,804380,879320,867610,822070,538620,450820
5027,8,26,12,731560,884710,889000,760890,460190,320800,812210,882070,868990,822380,538570,451550
5028,8,26,13,733190,884880,889670,762400,461960,322310,816730,883410,870690,824100,539200,452280
5029,8,26,14,734480,884370,889450,763580,464010,322640,819540,883370,870560,825640,540120,451150
5030,8,26,15,737180,884790,889680,765150,465710,322160,822430,881860,870390,825680,539230,448920
5031,8,26,16,741190,885570,889290,767210,467630,320560,823130,879180,867440,824470,536880,445490
5032,8,26,17,745140,885210,886290,769880,471910,319150,820560,873560,863960,822150,534330,442250
5033,8,26,18,743500,875740,873580,766910,473590,317930,802240,851950,850230,818140,532060,439860
5034,8,26,19,731690,852310,850510,761110,474310,317080,774750,825960,835240,812150,530240,438330
5035,8,26,20,724080,839650,837900,756550,474440,315650,757730,813610,828130,808300,528940,437340
5036,8,26,21,717270,830200,826840,752390,473630,314740,742730,805060,823160,805370,527970,436680
5037,8,26,22,707400,818490,814690,745970,471660,314000,725870,797180,817830,801900,526640,435850
5038,8,26,23,698990,810130,806620,741930,470220,313270,713470,792010,814940,799900,525810,435340
5039,8,27,0,693810,804480,801020,739420,468920,312420,708010,789110,812890,798900,525210,434760
5040,8,27,1,692040,801660,798110,737790,467270,311070,706620,787640,811570,797720,524440,433640
5041,8,27,2,689340,799410,795610,735800,465400,309140,706040,786500,810360,796390,523400,432270
5042,8,27,3,684980,797170,793000,733390,462760,306680,705120,785040,808730,794500,521590,430020
5043,8,27,4,683490,795310,791040,731510,461070,305040,704240,783550,806710,792700,520390,428720
5044,8,27,5,683080,795140,792010,731670,460370,305220,704040,783080,805700,791750,520440,428470
5045,8,27,6,685070,802240,805080,736350,459780,307220,708470,789070,810410,793930,522110,430100
5046,8,27,7,696820,834150,839660,748110,459550,310120,736870,819260,829760,802490,525500,433680
5047,8,27,8,710390,864160,867610,754490,460150,313270,778290,857990,850040,813900,531640,438320
5048,8,27,9,717010,876790,879850,758630,461760,317580,795040,876100,865200,821730,536950,444250
5049,8,27,10,719370,880880,884640,758690,461630,319950,802070,884380,872660,825200,539870,448840
5050,8,27,11,722430,882050,884010,755660,460130,320950,809610,888140,874790,824350,540020,450810
5051,8,27,12,727670,883920,884840,754870,459450,322080,818630,891080,876930,823870,540120,451630
5052,8,27,13,729380,885380,886290,757000,461680,323350,823460,892260,878770,825670,540890,451720
5053,8,27,14,730800,885670,885850,759000,463590,323480,826130,892160,877730,827000,541280,450490
5054,8,27,15,733530,886130,887230,761590,465480,322780,829380,890430,876830,828180,540140,448830
5055,8,27,16,738530,886620,887220,763530,467270,320720,830690,887510,873970,826680,537640,445710
5056,8,27,17,743920,887350,885150,766500,471170,319660,829080,882000,870430,825200,535480,442610
5057,8,27,18,742140,877940,872120,763980,473670,318580,810810,860710,857090,820720,533260,440870
5058,8,27,19,733050,855680,850870,759420,474430,317640,784920,835920,841910,814680,531760,439210
5059,8,27,20,726370,843250,839450,756560,475320,316540,768610,823490,834310,811510,530620,438290
5060,8,27,21,719910,833940,829890,752910,474400,315500,753630,813930,828640,808690,529260,437530
5061,8,27,22,709330,822940,817650,746510,472520,314510,734940,804120,822130,804480,527660,436640
5062,8,27,23,700070,812980,807480,741950,470590,313790,718530,796060,817140,801720,526780,435840
5063,8,28,0,694080,806870,801700,739530,469360,312840,711780,792830,814980,800520,526110,435130
5064,8,28,1,692220,803890,798710,737770,467920,311710,710180,791170,813450,799450,525350,434160
5065,8,28,2,689980,801360,796040,736070,465970,309800,709070,789830,812020,798240,524190,432840
5066,8,28,3,685380,799400,793590,734010,463450,307310,708170,788620,810400,796530,522460,430400
5067,8,28,4,683790,797550,791000,731500,461420,305490,707080,787190,808400,794950,521150,428930
5068,8,28,5,683340,797310,791820,730550,459870,305570,706880,786450,807410,793740,521230,428730
5069,8,28,6,684840,803460,806010,735300,458580,307120,711330,792360,812700,795630,522750,430540
5070,8,28,7,696590,837250,841130,747450,458200,309860,740760,823700,832580,804160,526570,433730
5071,8,28,8,709370,865650,867160,754090,458760,312590,780650,861680,852340,815490,532230,438560
5072,8,28,9,715270,877430,879410,757280,459830,316130,795730,878470,866390,824060,537120,444060
5073,8,28,10,717630,881050,882750,757110,459260,318870,802680,886430,872480,827580,539940,448100
5074,8,28,11,721200,881190,881430,752970,457420,319970,810070,889600,874270,827530,540460,450000
5075,8,28,12,726100,883070,883000,752480,456930,320890,818580,892230,876110,828110,540130,450740
5076,8,28,13,729380,885720,884910,754610,458550,321630,824140,893950,878350,829650,540780,451350
5077,8,28,14,731370,886070,885100,756950,461250,321940,828110,893520,878830,830620,542080,450760
5078,8,28,15,735220,887410,886160,759770,463680,321370,831800,891950,877340,831410,541170,448320
5079,8,28,16,739050,888720,885870,761760,466130,320090,832440,888350,874780,829370,538610,445390
5080,8,28,17,744730,888940,883750,765540,470990,319310,830730,882590,870830,826930,536910,442700
5081,8,28,18,742650,878880,869700,762590,473620,318460,811580,861190,856900,822670,534700,441210
5082,8,28,19,734030,857830,850250,758450,475110,317520,785830,837210,842720,816560,532840,440020
5083,8,28,20,727620,846420,839390,756560,475180,316230,769880,825300,834790,812730,531280,439090
5084,8,28,21,721110,835760,829650,753760,474420,315170,753910,815500,828910,809740,529580,437740
5085,8,28,22,710540,823940,818010,747650,472140,314280,734740,804860,821810,805500,527900,436710
5086,8,28,23,700810,813900,808000,741910,470240,313590,719380,797110,816960,802330,526710,436100
5087,8,29,0,694690,807100,801940,739030,468680,312660,712090,793200,814190,800870,525990,435310
5088,8,29,1,692690,803870,799010,737780,467370,311260,710550,791370,812720,799920,525390,434240
5089,8,29,2,690240,801510,796300,735980,465630,309570,709430,790070,811540,798700,524370,433100
5090,8,29,3,685970,799560,793750,733890,463070,307160,708370,788680,809810,797130,522700,430480
5091,8,29,4,684440,797470,791030,731640,461090,305480,707480,787210,807900,795530,521340,428920
5092,8,29,5,683900,797140,791580,730900,459630,305520,707200,786520,806570,794060,521150,428900
5093,8,29,6,685300,803500,805040,736010,458640,307540,711330,791990,811510,795670,522850,430520
5094,8,29,7,696490,835960,840350,747650,458790,309850,739620,823120,831280,804270,526230,434060
5095,8,29,8,709110,865350,866540,754240,459700,313080,780540,861620,851610,816170,532050,438710
5096,8,29,9,715110,877180,877760,758080,461170,316510,795090,878280,865450,824030,536320,443710
5097,8,29,10,718180,880560,881570,757720,460790,318800,801250,885720,871820,826910,539160,447120
5098,8,29,11,721850,881700,881650,755890,460850,320480,808490,889250,873560,827620,540140,448910
5099,8,29,12,726930,883940,882780,755680,460880,321370,816440,891750,875600,827160,539890,449280
5100,8,29,13,728830,884440,884490,758130,462740,322450,821900,893080,877330,828410,540800,449280
5101,8,29,14,731110,884100,884030,759890,464630,322470,823840,892140,876790,829440,541100,448290
5102,8,29,15,735480,884680,885350,761360,466000,321870,827220,890060,875760,829880,540000,446570
5103,8,29,16,740390,886000,886160,764700,468080,320960,828770,886760,872960,828800,537990,444300
5104,8,29,17,745830,886410,883610,768250,472620,320260,827470,880350,869040,826160,536060,441690
5105,8,29,18,746070,877380,870910,765210,474850,318940,811090,859490,854980,822390,534540,440110
5106,8,29,19,738000,857410,852440,760840,475440,317860,786950,836270,841470,816240,532670,438900
5107,8,29,20,731290,844860,840200,758330,475270,316420,770390,823070,833580,812090,530830,438040
5108,8,29,21,725470,835670,829780,754250,473840,315280,755570,813620,827650,809240,529450,437220
5109,8,29,22,715680,824670,817680,747580,472060,314440,737420,803000,820590,805140,527610,436300
5110,8,29,23,706340,814200,807780,741970,470250,313680,722900,795600,816170,802110,526580,435460
5111,8,30,0,700210,807420,801250,738820,468880,312600,715780,791430,813540,800660,525790,434710
5112,8,30,1,697800,803950,797690,737180,467370,311380,713960,789700,811910,799460,525120,433580
5113,8,30,2,695500,801410,794880,735090,465380,309350,712850,788400,810530,798450,524070,432200
5114,8,30,3,691280,799080,791940,732930,462730,306980,711750,786830,809040,796720,522240,429760
5115,8,30,4,689590,796940,789440,730600,460960,305320,710810,785160,807010,795060,521030,428180
5116,8,30,5,688960,796360,789420,729230,459940,305580,710640,784490,805620,793790,521130,428340
5117,8,30,6,690230,803070,802960,733970,458600,307200,714230,790100,810540,795650,522650,430230
5118,8,30,7,702550,835660,837860,746380,458450,309580,742820,820070,829570,803810,525490,433550
5119,8,30,8,716730,864030,863020,752470,458440,312180,783250,857530,849900,815580,530900,438100
5120,8,30,9,724780,876890,874530,755930,459020,315260,799690,874270,863630,823500,534960,442840
5121,8,30,10,729150,879810,878320,755730,458350,317130,807270,881400,869040,825740,536580,446250
5122,8,30,11,733550,881020,877280,751920,456830,317760,816100,884240,870360,824460,536110,447190
5123,8,30,12,739280,882430,878130,751110,455610,318180,824920,885950,871660,823560,535520,447950
5124,8,30,13,742660,884170,881300,753340,456810,318900,830570,887180,872860,824800,536030,448280
5125,8,30,14,745830,884770,880250,754360,458030,319360,835110,886760,872820,825430,536220,447180
5126,8,30,15,750890,886200,880730,755830,460320,318900,839090,885280,871690,825560,535540,445120
5127,8,30,16,755360,885750,877590,756610,461430,317500,839500,881430,868120,822580,532840,441980
5128,8,30,17,761760,886290,872930,758990,465630,316630,839280,876140,864690,820150,531010,439600
5129,8,30,18,764390,878410,858040,755270,468230,315790,827680,858230,851640,815530,529450,437870
5130,8,30,19,759370,859560,837380,750680,469860,315110,804600,834410,837730,809420,527080,436720
5131,8,30,20,755970,849460,827360,750130,470330,314140,788430,821640,829600,806100,525140,435810
5132,8,30,21,751280,840650,820100,748780,470240,313220,773770,810720,823200,802620,522930,434750
5133,8,30,22,744380,833050,811560,745300,468170,312150,756860,801180,816060,798320,520790,433500
5134,8,30,23,732890,822450,800990,738760,465890,311130,736390,790560,809790,794350,519090,432490
5135,8,31,0,742010,828560,808220,745440,471450,315750,743120,798550,819610,804920,527330,438780
5136,8,31,1,738740,823700,803930,742760,469860,314420,739450,795560,817510,803570,526520,437480
5137,8,31,2,734980,820070,800600,740820,468370,312620,737590,793460,815680,802150,525520,436210
5138,8,31,3,729870,816720,797380,737900,465470,309960,736040,791280,813850,800320,523530,433710
5139,8,31,4,727320,812590,792580,733250,462010,307530,734560,789210,811240,797980,521380,431770
5140,8,31,5,724470,808330,784900,724490,457760,306310,733520,787050,808290,794720,519830,430440
5141,8,31,6,721210,802600,775850,711530,449520,305060,732430,785430,805270,790830,517490,430020
5142,8,31,7,720880,798460,769540,700190,442850,303480,733990,784750,803810,787070,514500,429290
5143,8,31,8,727430,800260,770890,697460,440360,303250,742710,791060,809800,788660,514360,430190
5144,8,31,9,734420,803630,772820,693700,438970,304350,751950,796710,816450,791200,515150,431970
5145,8,31,10,739730,807050,772910,690350,438590,305910,761900,802150,820320,792830,516310,434410
5146,8,31,11,746380,810180,772610,688950,438190,307510,774800,806340,823320,793790,516670,436060
5147,8,31,12,755500,815460,774470,690410,439270,308890,790130,809760,825890,794390,516540,437220
5148,8,31,13,761640,817840,775750,692500,441000,310370,800290,811040,826320,794290,516560,437630
5149,8,31,14,765020,817650,777470,696160,443330,311960,807240,809240,825270,793500,516910,438000
5150,8,31,15,767590,817890,778720,700740,445630,312570,811690,808120,824730,793270,517530,437270
5151,8,31,16,768500,817700,780230,705270,449260,313010,812270,805450,822980,792310,517750,436480
5152,8,31,17,769270,817760,780520,709360,453340,312870,809610,801470,819160,789450,517060,435920
5153,8,31,18,768940,817670,779380,711000,455950,313150,803410,796590,813910,786330,516810,435030
5154,8,31,19,766650,815850,779390,714940,458660,313390,796170,791950,810260,785160,517040,435340
5155,8,31,20,764060,815340,782010,721430,461320,313740,787240,788680,808770,786630,518340,435700
5156,8,31,21,759800,815200,785730,728860,463900,313840,773830,785420,808480,787970,519130,436300
5157,8,31,22,752560,813050,786660,731300,464390,313630,755810,781090,805130,787650,519250,436090
5158,8,31,23,741180,807850,784600,730100,463860,313160,738230,774880,802230,786440,518530,435500
5159,9,1,0,735550,803610,782210,728320,462240,312420,730670,771750,800490,785890,518040,434950
5160,9,1,1,732970,801050,780450,726650,461020,311270,728330,770150,799370,785100,517380,434000
5161,9,1,2,729370,798510,778100,724990,458740,309240,726510,768570,798330,784000,516370,432670
5162,9,1,3,724290,795680,775500,722170,456200,306680,725110,767000,796940,782560,514580,430360
5163,9,1,4,721670,792150,771420,718180,452870,304420,723730,765220,794820,780170,512390,428430
5164,9,1,5,718960,787550,764200,709520,448410,303370,722470,763280,791570,776230,510120,427130
5165,9,1,6,714950,783410,757290,699960,443190,302710,720710,761810,789120,772690,508370,427210
5166,9,1,7,714180,780190,752980,691730,437500,301770,720340,761000,787800,768100,505780,427140
5167,9,1,8,718910,781470,755310,691690,436370,303110,724770,764140,792300,768510,506810,430120
5168,9,1,9,722390,784780,758610,689360,435530,305220,730250,769070,797950,769830,508640,435620
5169,9,1,10,726090,789430,761750,686920,434220,306640,737670,774570,801960,769340,508880,439560
5170,9,1,11,731730,793890,763850,685040,432740,306440,746660,778170,803340,768080,507780,439490
5171,9,1,12,739660,798960,768440,686860,433780,307100,757700,781740,805930,768170,508210,439940
5172,9,1,13,745440,802230,772220,691340,436550,308070,766920,783710,807420,769250,508930,439670
5173,9,1,14,748530,806270,776850,697070,440590,309180,773520,786130,809520,771810,510130,439750
5174,9,1,15,751070,809600,782060,704350,444870,310070,778570,788680,811290,775860,511990,438540
5175,9,1,16,751880,812620,786300,712590,449170,310600,780100,790190,812530,779710,513640,437300
5176,9,1,17,751440,816080,791290,720730,454960,312260,779070,791820,813350,783610,516100,437070
5177,9,1,18,749680,819510,796770,729470,462000,314670,776940,793400,814380,789760,520300,438160
5178,9,1,19,746950,821380,800900,738340,468310,316510,773430,795070,816790,796130,524820,439440
5179,9,1,20,741770,822940,806230,746060,473410,317790,768370,797620,820090,802220,528810,440250
5180,9,1,21,735450,822710,809960,751700,476500,318350,759250,798810,821500,806480,530870,440680
5181,9,1,22,728240,822710,812550,754360,477940,318500,749580,798950,821960,808620,531850,440700
5182,9,1,23,721090,821430,813510,755860,478120,318260,742520,798700,822210,809700,532350,440580
5183,9,2,0,717520,819990,812980,754970,477560,317460,740250,797940,821860,809610,532070,440160
5184,9,2,1,716330,818810,811940,753900,476090,316060,739510,797360,821220,808870,531390,439130
5185,9,2,2,713420,817070,810380,752150,474160,314180,738880,796580,820150,807740,530500,437890
5186,9,2,3,708630,815590,808350,749740,471490,311660,738060,795490,818940,806230,528740,435650
5187,9,2,4,707150,813740,806590,747380,469830,310260,737140,794570,817570,805030,527920,434410
5188,9,2,5,706440,814020,808700,747470,468680,310700,737110,794440,817130,804240,528290,434490
5189,9,2,6,708310,823510,826460,753240,467150,312160,742150,801340,822990,806340,529760,436510
5190,9,2,7,719870,858590,863450,764470,465880,314900,773440,833460,842860,814690,533920,440220
5191,9,2,8,734040,890680,891850,772430,467670,318050,816160,873140,864180,827700,540500,445400
5192,9,2,9,742010,903410,905130,777190,469580,322120,835000,889780,877910,836640,545590,451040
5193,9,2,10,744220,907520,910690,780530,470780,324660,842270,897760,884840,839860,548560,455760
5194,9,2,11,746270,908150,911540,779390,470550,325620,848680,900810,886550,839690,549410,458260
5195,9,2,12,749060,909040,911630,778850,469960,326660,855020,903280,888320,839440,550140,458960
5196,9,2,13,749780,909460,911830,781070,471930,327930,858730,904800,889800,841020,551110,459430
5197,9,2,14,750830,909180,910680,781550,473900,328190,860760,904150,889310,842600,551500,458650
5198,9,2,15,752970,908980,911320,783280,475280,327670,862160,902520,888840,842700,550580,455890
5199,9,2,16,756420,908740,910150,784180,477640,326110,861780,898680,885790,840390,548220,452370
5200,9,2,17,760160,907150,905310,783560,480430,325070,858250,892530,881650,837990,545540,449520
5201,9,2,18,757280,895330,889890,780170,482500,323900,837310,870190,867180,833200,543500,447340
5202,9,2,19,746650,871310,867650,773900,483560,323180,808790,844180,851860,827460,542060,446020
5203,9,2,20,739030,857040,854030,769310,483250,321850,791430,831290,844670,823920,540610,444900
5204,9,2,21,731870,846440,842350,764550,482430,320770,775740,821300,838470,821230,539000,444050
5205,9,2,22,722080,835320,830430,758000,480570,319950,758820,812660,832600,817220,537220,443080
5206,9,2,23,713800,825990,821820,753830,478960,319380,747430,807060,829290,814800,536330,442540
5207,9,3,0,709710,820990,817110,752320,478220,318650,743050,805050,828410,814530,536190,442240
5208,9,3,1,707200,817650,813380,750410,476380,317290,741300,803020,826210,812810,535050,440950
5209,9,3,2,704790,815400,810490,748490,474360,315360,740450,801740,824630,811710,534130,439470
5210,9,3,3,699770,813180,807890,746020,471700,312860,739410,800180,822720,809980,532180,437000
5211,9,3,4,698160,810880,805300,743790,469810,311210,738320,798550,820700,808010,530810,435660
5212,9,3,5,697360,810760,806040,743300,468460,311290,738190,797940,819510,806820,530540,435490
5213,9,3,6,699660,818580,820540,748920,466980,312770,743400,804480,824710,808510,532050,437320
5214,9,3,7,713850,852390,856710,760800,466410,315260,775520,836430,844810,817260,535750,440850
5215,9,3,8,725840,882270,883020,766320,466800,318380,818160,875920,865660,828900,541600,445850
5216,9,3,9,732410,894360,894040,769560,467480,321550,837130,893070,879640,836680,546510,451300
5217,9,3,10,734990,898100,898240,769960,467030,323860,845600,901060,886440,839520,548640,455660
5218,9,3,11,737350,898900,897340,766370,465550,324580,852440,904010,887970,839540,548850,457670
5219,9,3,12,741480,900880,897590,765690,465820,325390,858770,906610,889370,839310,549010,458300
5220,9,3,13,743110,902460,900500,767750,467440,326630,862490,908570,891320,840820,550100,459370
5221,9,3,14,744170,903030,901450,770200,470310,327180,864080,908260,891000,842470,550320,458180
5222,9,3,15,747640,904040,902080,773260,472670,326790,866070,906710,890190,843380,549640,456120
5223,9,3,16,751730,904610,903820,776030,475370,326020,865360,903220,887520,841800,547270,452990
5224,9,3,17,757510,904480,900830,779120,479870,325230,862420,897560,883990,840510,545710,449880
5225,9,3,18,755160,894970,888470,776310,482250,324190,843410,877290,870630,835810,543700,447570
5226,9,3,19,744810,873200,868360,773440,484380,323290,814790,852210,856280,830520,542320,446470
5227,9,3,20,737690,860520,857070,771950,485000,322390,796470,838130,848270,826900,540840,445570
5228,9,3,21,730640,848840,845420,767300,483690,321610,780760,827070,841610,823130,539410,444910
5229,9,3,22,720540,836750,832350,760530,481630,320580,762400,816280,834250,818520,537610,443850
5230,9,3,23,711510,825960,822020,755720,479670,319900,748690,808580,829740,815430,536720,442980
5231,9,4,0,706360,819850,816220,752590,478690,319020,743220,805280,827570,814000,536190,442270
5232,9,4,1,704360,816750,813120,751110,477210,317610,741900,803830,826100,813160,535460,441260
5233,9,4,2,701810,814480,810650,749140,475340,315750,740940,802480,824800,811910,534260,439920
5234,9,4,3,696920,812370,807900,746600,472980,313230,739900,801080,823140,810220,532430,437560
5235,9,4,4,695260,810700,805900,744770,471070,311680,738950,799750,821300,808730,531320,436150
5236,9,4,5,694390,810860,807100,744820,470930,312230,738510,799210,820690,808280,531500,436270
5237,9,4,6,696440,818080,820510,751830,471250,314590,743360,805220,826260,811170,533720,438220
5238,9,4,7,709190,850130,854370,764340,471310,317600,773770,835550,845560,819790,537950,441770
5239,9,4,8,721300,879940,880740,770710,472460,320880,815300,874670,866030,831730,544160,446860
5240,9,4,9,728810,892500,893910,775240,474550,324670,834820,892170,880250,840770,549840,452540
5241,9,4,10,731880,896290,899360,776800,476070,328040,843510,899790,886750,845230,553730,457040
5242,9,4,11,734920,897950,900110,776100,476190,329970,850320,903520,889110,846080,554900,459090
5243,9,4,12,738390,899670,902190,776340,476200,330500,856750,906430,890450,845870,554860,459300
5244,9,4,13,739890,901620,904030,777710,477790,331320,859900,908030,891950,847280,555360,459890
5245,9,4,14,741180,902480,904090,779120,479330,330920,860730,907480,891090,848520,555280,458820
5246,9,4,15,743990,903890,905130,781460,480350,330180,862130,906010,890540,848100,553710,456060
5247,9,4,16,750130,905170,905530,783950,482200,328680,862890,902490,888470,846070,550820,453370
5248,9,4,17,755910,906030,903250,786550,485710,327460,860060,897270,885150,843850,548930,450710
5249,9,4,18,755220,896520,890810,783640,487500,326330,841240,876080,871220,838680,546750,449180
5250,9,4,19,745100,873640,869210,776900,487130,324920,813540,849770,855930,831820,544400,447830
5251,9,4,20,737800,859510,855050,772060,486190,322820,795720,836240,847590,826750,542380,446380
5252,9,4,21,730480,848430,843730,766200,484110,321620,779600,826130,840900,822300,540040,444960
5253,9,4,22,719800,835770,830460,758750,481470,320620,762230,815240,833670,817830,538390,444200
5254,9,4,23,711020,826100,821390,753950,479650,319830,748720,808270,829450,815230,537160,443270
5255,9,5,0,705370,819730,815340,751110,478490,318810,743020,805090,826930,813910,536380,442510
5256,9,5,1,703450,816700,812000,749640,477210,317440,741620,803250,825710,812690,535670,441470
5257,9,5,2,700820,814450,809500,747850,475570,315620,740820,801880,824590,811790,534790,440170
5258,9,5,3,696330,812280,806820,745710,473230,313220,739910,800580,823040,810200,533170,437930
5259,9,5,4,694670,810200,804360,743670,471600,311590,739120,799250,821110,808720,532050,436510
5260,9,5,5,693880,809730,805510,744080,471330,312290,738550,798650,820520,808480,532250,436520
5261,9,5,6,696180,817080,819250,751120,471840,314640,743320,805140,825810,810990,534160,438540
5262,9,5,7,708450,850070,854270,764480,472030,317830,774210,836130,845440,819710,538260,442020
5263,9,5,8,720790,879590,882310,771440,472770,321090,815560,874580,866300,831180,544400,447320
5264,9,5,9,728850,891460,893570,775080,473940,324900,834110,891700,880250,839740,549710,452390
5265,9,5,10,731810,895530,898670,775110,474100,327720,842720,899600,886550,843260,552410,457100
5266,9,5,11,734580,896720,897630,771980,472600,329200,850050,903110,888420,842540,552900,459230
5267,9,5,12,738390,897630,897760,770490,471790,329800,856150,905100,889930,842270,552780,459610
5268,9,5,13,741140,899310,900580,772290,473700,330950,860390,906870,892100,843420,553980,460260
5269,9,5,14,743740,899970,900600,775490,476790,331000,862450,906070,891900,845310,554630,458960
5270,9,5,15,747250,901310,901880,779030,479680,330040,863570,904030,891040,845930,553460,456210
5271,9,5,16,751760,902580,902520,782410,481870,328240,862390,899930,887700,844000,550320,452440
5272,9,5,17,759010,902570,900550,785600,485320,327210,858760,894000,883460,841250,547900,450170
5273,9,5,18,758540,892990,888280,781970,486720,325900,839770,872640,868950,836390,545570,448020
5274,9,5,19,750870,872040,868160,775610,486560,324620,814240,848340,854500,830230,543270,446900
5275,9,5,20,744820,859840,855630,771880,485680,322950,798490,835770,846760,825970,541110,445860
5276,9,5,21,738700,849800,844350,767580,484300,321750,783170,825320,839880,821780,539440,444840
5277,9,5,22,729300,837120,831220,759860,482040,320550,765640,815040,833010,817430,537700,443970
5278,9,5,23,720550,826070,821160,754290,479780,319720,751290,807370,828590,814730,536750,443250
5279,9,6,0,714370,819190,815110,751290,478480,318990,744930,803500,826210,813280,536210,442650
5280,9,6,1,712230,815870,811400,750020,477300,317760,743190,801730,824750,812610,535430,441550
5281,9,6,2,709630,813490,808580,748140,475430,315840,742200,800530,823500,811540,534440,440230
5282,9,6,3,704780,811360,806070,746020,473090,313400,741320,799320,822130,809910,532830,438050
5283,9,6,4,702900,809310,803440,743580,471180,311770,740440,797920,820300,808510,531740,436460
5284,9,6,5,701970,808530,803920,743260,470200,312030,740180,797330,819220,807700,531970,436590
5285,9,6,6,704200,816220,816940,748530,469760,314190,744850,803060,824320,809710,533790,438320
5286,9,6,7,718450,851380,853670,762250,470250,316950,775700,834870,844250,818890,537970,441750
5287,9,6,8,731410,880530,879950,767910,470870,319770,815190,871940,864210,829560,543290,446060
5288,9,6,9,740310,892550,892130,773230,472270,323250,833400,888670,878250,838540,548550,451080
5289,9,6,10,746060,896880,896780,773770,472350,326140,842750,896080,884510,841380,551390,455420
5290,9,6,11,750590,898270,895510,769580,471090,327350,850490,899660,886150,840960,551740,456850
5291,9,6,12,755830,899160,896140,768950,470260,328080,857210,901500,887050,840920,551800,458060
5292,9,6,13,758300,900810,898050,769840,470960,328090,860580,902740,887870,841240,551530,458340
5293,9,6,14,761530,901860,897980,771230,472300,328740,863430,902670,887600,841970,551760,457950
5294,9,6,15,769300,903950,900220,775540,476400,328270,868590,900350,887010,843070,550760,454580
5295,9,6,16,774400,904900,899190,778090,478390,327340,868120,896690,884710,841080,548000,451810
5296,9,6,17,782730,906160,896030,780920,483020,326380,866670,891420,880360,838440,545790,449130
5297,9,6,18,785920,897870,880450,778830,485220,325520,852260,872240,866900,833650,543270,447180
